sa2_code,sa2_name,state,total_persons_2011,total_renters_2011,total_dwellings_2011,own_occ_2011,rented_2011,other_tenure_2011,tenure not stated_2011,tenure n_a_2011,rent_stress_2011,young_2011,older_2011,unemployed_2011,single_parent_2011,low_ed_2011,assist_2011,indig_2011,english_2011,spanish_2011,arabic_2011,hindi_2011,punjabi_2011,vietnamese_2011,japanese_2011,korean_2011,mandarin_2011,samoan_2011,tagalog_2011,all_other_lang_2011,public_community_2011,boardinghouse_2011,residential_park_2011,rvi_2011,total_persons_2016,total_renters_2016,total_dwellings_2016,own_occ_2016,rented_2016,other_tenure_2016,tenure not stated_2016,tenure n_a_2016,rent_stress_2016,young_2016,older_2016,unemployed_2016,single_parent_2016,low_ed_2016,assist_2016,indig_2016,english_2016,spanish_2016,arabic_2016,hindi_2016,punjabi_2016,vietnamese_2016,japanese_2016,korean_2016,mandarin_2016,samoan_2016,tagalog_2016,all_other_lang_2016,public_community_2016,boardinghouse_2016,residential_park_2016,rvi_2016,total_persons_2021,total_renters_2021,total_dwellings_2021,own_occ_2021,rented_2021,other_tenure_2021,tenure not stated_2021,tenure n_a_2021,rent_stress_2021,young_2021,older_2021,unemployed_2021,single_parent_2021,low_ed_2021,assist_2021,indig_2021,english_2021,spanish_2021,arabic_2021,hindi_2021,punjabi_2021,vietnamese_2021,japanese_2021,korean_2021,mandarin_2021,samoan_2021,tagalog_2021,all_other_lang_2021,public_community_2021,boardinghouse_2021,residential_park_2021,rvi_2021,unaff_2017_common,unaff_2018_common,unaff_2019_common,unaff_2020_common,unaff_2021_common,2016_12_common,2017_12_common,2018_12_common,2019_12_common,2020_12_common,2021_12_common,16_m_rent_common,17_m_rent_common,18_m_rent_common,19_m_rent_common,20_m_rent_common,21_m_rent_common
120031679,Croydon,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4988,81198,1252472,737336,1263499,146929,612061,29482,28196,50247,5684,28237,115702,20296,108926,77162,57007,28508,250279,1372,6881,5587,13710,6119,6748,2130,8947,9555,4344,11298,34763,4410,57,11228,6318,15880,8791,6894,6574,509434,461306,77267,262334,166438,169054,37674,39284,29849,87938,95022,7572,8492,2347,629,6466,530,778,1901,854,73,10171,2597,94,840,1.937046073,85,15,50,38,86,9962,15082,11881,516,5901,3061,291,824,885,1265,450,1064
120031680,Strathfield - East,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13015,29438,892641,1166515,2100305,816402,388507,26169,1892,82890,490,35670,57395,28684,74366,46589,8840,137832,1094657,4152,2024,3932,13034,2470,5239,6004,789,6415,1494,174618,46389,7636,7854,87444,38760,8632,22919,6086,7326,558059,230307,420732,624933,210459,481977,91797,47885,2192,21944,41795,6373,7587,692,1837,655,24,1601,368,441,858,13563,3394,158,52,2.854649485,48,90,68,14,31,9988,15291,10607,16038,13700,10407,826,435,1393,901,918,902
120031681,Strathfield - West,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7118,15678,4017531,1437123,2158146,1077830,252923,23311,86529,114870,5293,31597,60741,4274,106866,24793,67589,97154,112981,12421,3347,1136,7101,3004,1737,5987,5708,2442,5098,53877,5498,795,22738,20650,9506,43470,23021,4279,3249,270358,121922,479975,22286,395859,81807,67551,63289,81142,27231,39662,89782,8238,772,3054,5043,405,2170,2013,1333,876,1903,1725,271,1748,1.399327773,10,46,16,91,36,7809,14919,13932,1732,3752,15020,148,403,194,837,1023,968
121011399,Chatswood (West) - Lane Cove North,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11577,6689,1725188,130435,2036016,1167703,225270,27800,22233,167649,1200,14315,14852,9203,96632,76668,92545,33652,221139,2317,7635,5821,4114,6963,231,3377,5174,5843,3579,166054,46928,4961,18018,85727,19021,47322,8778,2455,4381,379760,291216,310550,441605,160464,277899,88116,1371,4108,6144,89341,63986,6686,3105,740,7568,3,1351,3076,1193,946,14689,1270,160,1281,1.252151598,82,4,6,17,90,10917,2031,8065,10106,2786,6600,758,135,632,542,471,1207
121011401,St Leonards - Naremburn,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406,71562,2047752,76389,1785138,411345,371901,10800,28524,155563,1920,135754,15525,19242,47126,25820,94505,59771,955633,8458,7248,2315,1148,2233,5003,7548,19285,1147,11494,84252,52100,550,8235,114553,19351,22954,10712,14968,1564,424120,483025,486644,155248,382018,297679,75049,76869,91678,70204,98351,55890,7928,3064,3506,1972,348,427,1267,1017,317,284,3040,330,1631,1.308434231,98,31,11,17,69,9077,6598,1352,200,4570,2446,86,572,38,923,637,138
121011682,Artarmon,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765,32971,46299,668855,1448834,72982,585012,14548,26407,32957,5064,5505,77544,52376,35236,42084,84703,110177,182226,7251,2890,3500,5439,4811,5398,2105,17388,9075,11397,112685,25541,6277,4373,52635,31177,38316,16539,4980,9165,306065,432801,51936,246881,551326,562611,54186,74395,41513,85890,28644,35624,9129,2105,3262,7105,129,2571,2486,1124,540,10259,3008,323,139,1.638120988,95,60,99,38,88,12357,11647,6757,5381,14544,10526,820,731,718,849,842,1392
121011683,Castle Cove - Northbridge,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,70734,2889049,87324,463669,1126500,503768,4089,115,162390,1890,111653,87304,64979,60084,37892,92511,67116,1027666,12225,1466,6089,6161,59,47,3650,16316,4380,6789,103387,4877,2357,22782,95254,665,1343,20453,13197,7638,223959,369660,526581,333789,538971,579642,69533,65237,18545,105645,5337,42036,1097,2812,22,2512,498,2496,1128,1075,272,10040,2431,251,1731,0.670900473,98,45,72,18,23,358,4337,4798,12585,14105,13578,118,780,569,272,184,848
121011684,Chatswood - East,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12352,21716,3039649,20302,159263,595224,68688,31125,12442,100993,4900,65169,57083,13427,26662,13149,39537,130316,993353,3154,190,2929,7171,6857,3988,3418,5806,4256,6239,105223,55486,1311,22337,86963,30214,27062,2497,15409,2396,314684,364062,398506,337789,260339,137143,114568,66172,48058,87670,23689,65867,1821,869,857,4215,544,1574,3198,694,241,15358,2704,300,813,1.91323158,84,13,8,20,12,7021,730,3196,5861,8059,15181,212,840,1184,111,1078,1126
121011685,Greenwich - Riverview,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6905,72045,5197940,991375,477135,913478,197368,34495,113142,172976,3336,36510,26042,38017,73192,59866,89340,123066,1194250,10817,7562,3646,5792,5,6270,7942,3361,7155,3806,67933,9199,6357,2624,22720,870,499,7865,4723,6915,138298,447909,123839,367329,362336,509260,5278,10999,28308,51330,18817,4598,7734,2402,1948,7272,387,340,2608,1419,840,3870,1557,323,1274,0.760014815,52,15,61,47,21,2417,8883,364,2961,4105,5882,744,386,976,918,405,1191
121011686,Lane Cove,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11816,57234,3416752,1287355,980753,64848,235251,29565,94528,147346,1709,173968,87919,16158,47880,43828,61023,1761,1242420,12085,8705,1361,6407,1474,973,3328,17558,8436,7794,168767,34497,84,15961,8326,4942,16151,8921,4385,6299,492410,14124,507420,526426,533847,110296,117136,7383,91987,10371,44404,72462,4214,1,4087,3751,498,1101,328,751,625,5729,2495,3,684,1.016411545,4,67,59,72,17,8027,8685,1958,7927,14936,2378,98,1137,545,1027,141,206
121011687,Willoughby,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8727,68767,1220648,641208,1200711,283117,560691,29551,8226,12035,1213,22399,52736,59646,38239,9618,65557,70669,1202252,6038,6052,5799,6673,1958,5873,6241,13754,1498,7384,46477,33087,5817,5826,21085,16234,31514,22916,6132,1112,550685,8789,363829,325813,106164,101701,108394,36808,39900,18976,64740,44953,2418,895,3134,8045,447,1879,456,497,903,8132,915,102,432,0.96879984,46,52,37,32,8,8642,11722,3363,5832,2465,6286,911,40,633,1341,235,610
121021403,Asquith - Mount Colah,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15062,40263,2204202,943648,1765993,675754,30878,24491,88025,39121,3610,149620,83494,13357,104143,51149,58030,29135,606713,14475,4332,1641,9872,2128,3793,2653,2398,10411,2879,148273,31016,5014,20516,24761,22714,8016,14842,2783,775,339492,26043,502899,460941,188378,232808,32014,43068,16739,101732,76585,104741,3071,1620,3149,6259,529,2285,446,1136,818,4722,2067,148,487,0.905956885,48,21,11,69,25,2933,12187,11978,5125,11379,8499,450,983,1171,261,821,932
121021404,Berowra - Brooklyn - Cowan,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3564,15193,3158863,1339651,274073,322701,329618,25817,66745,94395,6274,180941,15735,30374,102354,33705,73000,66399,397578,3598,8674,1983,694,3530,1600,9444,3710,5504,6473,86289,51605,1601,18235,19829,2855,48519,14269,15252,9667,190822,259445,400826,192980,200421,474442,37440,76358,10977,44269,82120,56013,8602,3045,3787,8011,326,1177,2786,694,189,8672,1992,112,370,0.479367031,46,27,36,88,76,13019,10661,2044,13794,2326,14379,1052,583,909,948,847,305
121021406,Normanhurst - Thornleigh - Westleigh,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7137,42113,3568099,1277227,1574574,1068711,610058,22828,41332,101123,5010,14277,74444,28049,163,2418,77933,50853,736456,6309,6758,6359,7349,5064,100,7190,4615,8340,7205,27720,3302,4600,6045,3884,13083,24516,5778,8044,9290,244070,160033,94764,112603,608261,600369,91009,49660,31853,83383,98112,29861,8536,2549,2138,6719,639,1939,3337,266,636,6456,1163,288,936,0.987834436,91,38,75,9,47,13873,2863,7832,5513,15111,13613,944,1050,52,39,34,1218
121021577,Hornsby - East,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14714,67739,4460060,1454243,1470615,179560,217211,31539,70442,19746,706,152961,48258,49770,106247,30582,19612,14234,810756,14549,5421,801,6600,7274,1496,3711,14195,7567,8468,110177,36724,3240,4918,36229,6199,5620,1089,14972,750,329760,356784,554893,131009,89114,16676,31755,65703,92015,48769,31709,95411,9295,206,1376,6263,103,1794,1479,1037,264,14678,2435,45,162,1.93713315,3,89,90,7,40,9648,6414,418,8605,3358,2013,467,1109,637,1104,1165,1389
121021578,Hornsby - West,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15775,84108,4242301,1458684,471713,326984,164910,18582,79885,26540,5426,72150,10333,14976,31321,65880,13951,101379,53212,6732,903,5062,10204,5213,4247,4165,19287,10665,10318,131631,19974,1414,6986,13360,4691,23068,18496,15104,4080,468354,557297,239212,426571,191707,500592,57270,14640,25044,62112,32948,34797,7824,2735,843,6,190,220,625,453,680,1941,2543,203,1380,1.219806786,88,35,73,26,28,5511,11644,11480,16058,2957,9316,357,983,1217,1070,989,1272
121021579,Wahroonga (West) - Waitara,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11985,62813,3614359,1467759,765730,295311,301424,34815,51337,108668,3322,37522,93161,53973,37417,8640,33533,115477,460820,6084,9090,5151,12984,2837,3859,8478,4433,205,1432,148816,15925,3735,23332,100568,31206,3454,23119,16118,6426,537543,573884,583771,227331,519557,34765,17583,35631,47057,93048,73596,24124,6074,1401,2502,6090,70,2069,908,219,173,15120,3223,219,1092,1.584384994,94,44,63,86,31,3102,4597,8528,7591,5598,7270,556,281,27,1211,697,337
121031407,Gordon - Killara,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3248,54729,5179556,305892,317650,1001890,337341,4701,38739,159391,5869,11908,27985,4429,71402,29427,32888,98364,1212091,1799,8031,1392,2394,2902,3936,8089,17361,9615,7765,74610,16573,2081,3064,35101,24058,1506,25919,11830,10185,460223,383109,66959,368065,45110,446572,118734,4148,61222,53261,4127,74705,784,302,3368,4574,341,110,1406,136,264,10035,2520,358,1778,1.204305678,43,30,54,96,63,9949,10444,240,4105,9189,11811,649,502,209,921,555,1391
121031408,Lindfield - Roseville,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4303,68076,5044650,954649,1601070,197745,487982,25591,38914,35639,5442,171516,18218,3842,51379,25912,29374,111080,591211,2356,7020,4242,3389,2196,987,4657,11711,1943,9918,165482,8620,2683,10792,112626,20396,48377,24898,9072,4621,36879,503153,309243,282517,345880,59951,56384,94320,26958,97855,47243,71778,7207,2859,4249,3089,259,108,497,456,831,9616,2340,132,18,0.938906852,15,32,74,97,72,6621,3313,9640,8698,6073,4588,492,532,1010,1259,995,391
121031409,Pymble,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4064,16107,2029921,1136481,1268443,659420,150771,29316,4264,176660,2291,1869,106224,62420,47018,39038,84466,121169,1131920,2906,7711,2911,11908,4046,6378,9,13017,6286,2624,80341,39843,6288,16515,38246,377,46396,5660,7553,8953,397187,475074,364877,41567,187248,519517,115715,44355,8164,80722,74219,95290,5015,1338,2428,6289,548,473,1855,1255,955,1984,3745,52,1718,0.863667564,22,13,13,83,71,11699,5563,6450,7724,10366,9244,406,1210,71,1052,5,817
121031410,St Ives,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6493,49675,5073618,28385,1714093,292952,60903,19683,109722,105494,1612,22055,108903,1011,5566,40516,88436,129719,419266,13672,831,1406,3764,4124,2013,3647,19670,5982,7215,140049,24850,543,12479,67683,4656,23510,10670,16664,5656,62166,405924,235350,204198,568566,569282,118363,24516,92599,8817,55405,61200,589,2717,3154,3350,243,695,1129,928,459,8173,3254,126,1320,0.754448062,5,16,6,97,1,2585,10341,8469,5939,404,5424,275,734,849,578,34,1395
121031411,Turramurra,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12655,1454,4915812,1307736,1593682,250754,148278,11010,60824,132664,1388,121933,6563,29522,101797,53332,60327,44879,824752,998,2808,606,64,6327,43,6550,15933,6291,10968,130036,20354,3911,22983,86482,14749,28375,5738,16413,2406,408463,169618,489147,30938,553101,78836,46477,93065,99403,103474,47277,55387,5097,350,72,1411,297,2237,2697,477,307,14180,1837,307,159,0.747265879,56,15,15,50,6,6243,9649,15241,11425,5727,2702,826,512,944,1080,669,1224
121031412,Wahroonga (East) - Warrawee,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7906,45428,1837339,1524631,869091,731341,282895,28050,44631,104665,6563,47146,3038,15603,33472,58410,69387,23659,915391,8873,6087,5564,6851,1474,979,3405,35,5853,4911,137019,53935,7069,15464,64249,26086,40654,17190,14443,825,555092,510868,153654,211823,141908,572546,84025,86645,1090,84740,99299,84318,3121,1589,3706,3578,618,1410,1523,258,420,9797,1443,226,769,0.791975797,37,26,0,81,34,5485,11699,8637,9240,7455,11377,169,259,931,1080,1007,384
121041413,Cremorne - Cammeray,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13668,40028,1470825,539938,1312358,10405,85698,36915,42595,78921,1764,30308,108077,48951,114315,23286,72993,13436,991906,10349,4983,174,3015,872,6097,7120,15579,6534,2586,27403,46087,6179,9342,75807,13675,40398,5661,10494,7886,435772,588415,15933,255222,365150,154636,96424,35425,9257,101671,9256,30790,6152,564,565,1695,477,772,2059,219,381,1745,2,276,1449,0.855829645,86,60,8,79,100,5287,8113,2087,10183,12604,7145,557,1050,522,2,629,1308
121041414,Crows Nest - Waverton,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5155,23093,5153753,214476,1752769,341067,17295,12473,54690,174242,3417,132359,20607,28639,116425,70472,16313,71779,920651,12646,5233,4811,9171,5957,4265,5465,7278,9733,5780,159553,50644,1407,5752,93981,5891,28572,22818,13708,3557,285381,282629,285320,16394,637803,220868,51278,60943,89708,2824,68667,138,7804,185,3123,1880,129,222,835,179,864,2434,141,367,1137,1.084991223,21,11,43,89,15,12247,10741,3953,5085,10774,15015,921,714,524,321,708,1326
121041416,Neutral Bay - Kirribilli,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7560,77800,3022460,1481583,1233402,603661,263662,6097,7373,188664,2599,122916,42219,61062,33034,7168,42733,97754,129020,4553,6893,3491,4101,5915,138,5252,4249,4900,9640,159765,16020,1334,18777,83191,28278,3470,20777,1529,4911,272824,504306,10546,299891,311629,86809,33712,95562,31637,16961,103976,100300,3394,900,2243,1212,415,1318,2900,1342,742,7186,2374,189,392,1.249737892,69,41,32,65,73,14227,13546,1948,13704,16613,6434,21,792,1244,717,604,179
121041417,North Sydney - Lavender Bay,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14379,36176,4386302,874692,1624765,880148,314345,36158,13103,114719,3661,62886,100551,6937,111558,23325,86498,5403,1270007,13204,4485,4855,928,1506,4516,7319,4878,9897,4442,124642,46589,5588,19967,113729,34852,19302,7104,5729,970,73220,159796,187844,159680,417195,495075,74615,78140,92248,14269,15830,71200,7291,920,382,5689,362,1071,1482,569,453,13067,1157,193,113,1.251930501,21,77,51,90,49,3073,4819,4309,2489,297,11873,829,646,1255,750,1118,806
121041688,Mosman - North,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13322,37457,2621275,102760,1950227,1091744,208558,23534,63997,109937,140,25451,98721,14011,76018,68622,82216,129129,106784,12343,720,6587,10837,3116,1002,3105,1569,3965,2000,53374,22247,992,5326,113003,31409,26681,10927,4304,1878,401421,344770,402322,69419,347844,278,8770,77462,25923,77248,28563,98028,874,1727,2637,2137,594,749,3031,892,901,4879,472,167,1644,0.710831671,15,39,99,72,12,6966,12016,3744,3614,10968,4660,22,593,1054,423,49,484
121041689,Mosman - South,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9823,39251,1627273,1179374,1111377,1181736,216996,14210,42144,107399,1327,149044,55374,42415,19483,83343,64472,40176,50212,6012,6916,999,6496,6893,6212,7455,9475,10180,9864,50029,1668,3243,18212,108789,30869,34038,22580,3434,8556,11849,6254,150257,591147,66179,174779,81993,58050,80790,54779,98683,43442,2196,2127,2813,5670,352,504,1834,135,638,11012,636,271,1539,0.720277473,49,100,29,27,35,14224,14361,8726,7999,10030,8403,11,163,1204,1030,575,1000
122011418,Balgowlah - Clontarf - Seaforth,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15888,51321,1333088,846843,1533529,247421,206849,14380,94640,91451,2297,86807,34076,42257,10479,57475,61108,13774,434326,7254,4663,4254,5784,1300,1704,6696,15573,5822,7967,65707,31449,4248,19090,108257,34700,10813,3525,10148,5469,78442,405889,351062,239853,528779,81259,51095,67882,26583,84538,79521,50501,8669,789,1166,7385,616,1560,2661,276,418,9242,2596,300,1611,0.665920949,67,52,78,71,85,6769,3086,14101,14940,1961,10440,444,477,265,581,409,129
122011419,Manly - Fairlight,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,12433,1898055,1348103,1403428,897725,400497,16858,103308,100290,344,64091,32021,32035,8381,35193,74558,91924,774698,14415,4123,149,10964,5273,4339,4894,6535,2339,6600,135137,27618,1521,3009,105905,31662,26755,377,7860,2416,276492,342710,475486,424501,546864,603025,96107,48733,66684,61091,75194,26359,8650,2657,114,1174,311,1112,1930,673,27,13515,362,202,1227,1.032159456,83,87,79,93,58,5681,6735,4508,59,943,5546,973,1092,1300,1304,265,886
122021420,Avalon - Palm Beach,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,88438,1424655,860940,682618,314993,572730,2666,97826,174771,6058,178272,109034,35537,9002,56492,91471,97539,530496,9439,4438,4052,4813,1089,1328,7482,19041,6650,5016,135065,23832,7000,13888,101327,17212,17850,1703,14013,5217,258552,50172,399868,259490,621854,220758,24195,38219,43849,31863,45269,88348,693,321,1075,330,99,1855,1871,399,507,1785,2943,359,555,0.338624265,34,55,86,13,34,11362,200,5369,855,1173,11485,803,56,1440,724,1032,917
122021421,Bayview - Elanora Heights,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13119,46943,3570110,1525501,1624046,5501,582787,38992,63968,139605,1113,177759,17765,19965,1448,48929,46821,66157,808738,298,2022,4266,5989,3022,1963,2677,3759,7906,4147,139971,24256,7354,1454,37002,25554,25993,21201,15205,5346,93035,91775,599055,314898,42963,231338,52837,52618,32887,12332,24888,32765,4795,1382,3398,7203,249,37,2216,774,860,13662,2740,313,1718,0.391370204,13,89,83,20,93,9907,7182,524,7329,10758,4297,269,639,1029,987,459,324
122021422,Newport - Bilgola,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14747,94524,2424052,639873,1759224,365653,85068,21161,102790,10178,6038,189373,107838,44335,88480,61144,66645,36219,1245244,9885,5676,2538,10639,2494,3058,3927,18305,5776,2591,80806,52467,1424,11972,70779,9254,24301,2295,6527,9142,399890,456813,519712,263249,154939,454407,51186,1290,31672,79894,2806,11893,6599,647,2675,4444,634,1649,2853,269,916,13753,1255,310,997,0.418831986,74,28,20,58,65,1742,2138,6848,7960,8919,11150,81,1242,339,416,719,495
122021690,Mona Vale - Warriewood (North),nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8305,86733,2378310,41301,1479713,307690,9915,14108,93541,109916,3769,182385,105894,19578,111538,79437,8688,100722,796622,12368,7806,5511,13236,1640,258,6009,9786,2986,2821,45206,14024,806,6552,93758,19481,43252,13772,10364,2115,120933,354849,253062,239307,100993,284336,52819,26493,6923,54748,54885,444,8022,2871,734,240,211,14,852,875,517,5708,2570,206,81,0.634260017,51,25,34,81,100,10959,13603,13957,14214,7299,15109,238,1060,982,532,98,197
122021691,North Narrabeen - Warriewood (South),nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3766,33933,1612678,1442548,280546,147302,488872,13738,30591,125852,5206,156307,55622,44810,61382,27596,67575,139860,1117326,11254,302,3467,2077,5003,2027,1561,17270,9859,417,169836,54829,2108,20169,72348,37648,44089,10998,15755,8514,261382,555869,543337,555744,2021,113096,111447,94240,68001,39916,40239,100324,1736,2240,1119,3638,558,1088,1712,2,933,7356,3277,235,1784,0.545904517,94,52,63,54,10,9815,3096,11369,5570,4881,12338,557,1027,1386,762,94,253
122031424,Beacon Hill - Narraweena,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8602,15646,2458886,1040017,1129186,172073,148694,23401,85825,68052,2295,185304,107618,13622,101297,10502,77310,31905,196295,9245,1785,3444,4843,1299,1150,5440,19994,5856,10184,56262,45892,2762,1118,88400,27347,46690,2236,1167,2816,86531,308723,407299,362690,442994,170615,26969,50321,8779,99382,49687,75655,3747,2749,1403,7437,499,1688,2935,1298,1045,2599,819,194,1717,1.242008583,31,30,56,94,28,9699,11052,2747,14525,15080,4533,649,1059,381,147,838,1212
122031425,Cromer,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8857,10118,4264387,1320655,1461196,343262,553638,11049,38485,116833,870,120841,111102,7645,51117,68506,43680,46528,1072714,8809,4055,6403,13727,3777,4160,5152,4519,3235,4840,112223,40663,6310,19662,44745,33083,29521,5192,3231,3547,98605,532226,126601,599465,623574,15804,93234,72419,54913,69899,26126,75256,5096,3057,525,7009,511,1437,114,909,175,14637,1411,220,978,0.683493445,100,6,83,36,27,15337,4443,2788,9114,330,15262,435,135,847,808,249,524
122031427,Forestville - Killarney Heights,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14181,63022,2209742,1408081,412317,454986,523760,13148,44670,157712,2121,179345,6089,63209,82560,58955,85463,78907,65039,9261,188,6471,6736,5250,4525,7210,12129,4020,3090,11109,45023,5843,9841,75256,36917,31538,18491,10208,8984,282219,197383,151492,368968,358319,473443,63661,44083,10070,11956,72937,18065,8313,1754,3798,510,156,1581,357,1117,543,9415,1253,59,708,0.814941249,83,35,41,94,27,14346,15238,5724,11931,4850,12067,1060,469,631,1318,216,505
122031429,Freshwater - Brookvale,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,28281,747337,582905,1946677,870594,628012,36547,73890,120534,17,125108,112018,17900,98423,54379,43027,102048,155061,4870,831,3590,6160,3680,2886,5228,11131,5439,2615,9057,41264,829,10313,67218,20647,9215,8984,13552,9625,214323,150392,200895,324377,567899,263366,23306,39919,36752,18259,52641,15174,6208,38,824,201,338,1818,301,1213,307,10486,3084,215,751,0.874364345,66,17,88,46,76,13224,445,16265,5592,8674,4864,1058,192,247,1159,866,1124
122031430,Manly Vale - Allambie Heights,nsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6678,88988,1409800,540630,467316,983258,37362,19227,115341,155118,6618,4677,107588,21934,16281,41947,61733,50204,781640,1163,8166,1996,596,248,2298,1914,8537,4835,9584,35600,25148,5209,2470,95373,24138,25833,10306,9250,7441,22282,137679,60042,86254,44234,55513,60713,38939,18203,48949,21196,25019,4938,2788,1972,2042,302,45,458,594,110,7196,2622,301,162,0.808882798,63,10,60,59,30,1203,2257,189,11282,15168,10625,543,1167,1189,553,342,638
